policy,scenario,distribution_family,n,level,total_replications,conditional_denominator,classification_rate,classification_ci95_lower,classification_ci95_upper,type_i_error,type_i_ci95_lower,type_i_ci95_upper,ci_coverage,coverage_ci95_lower,coverage_ci95_upper
v3_default,student_t_df_3,student_t,100,caution,200,172,0.86,0.8051011913429243,0.9013301736654437,0.040697674418604654,0.019851496695580294,0.0816118268024754,0.9593023255813954,0.9183881731975246,0.9801485033044198
v3_default,student_t_df_3,student_t,100,insufficient,200,28,0.14,0.09866982633455634,0.1948988086570756,0.07142857142857142,0.019812064115305755,0.22645362568399052,0.9285714285714286,0.7735463743160095,0.9801879358846942
v3_oracle_simulation_truth,student_t_df_3,student_t,100,all,200,200,1.0,0.9811546736227335,1.0,0.045,0.023852543001492997,0.0832967040018196,0.955,0.9167032959981803,0.976147456998507
v3_oracle_simulation_truth,student_t_df_3,student_t,100,acceptable,200,15,0.075,0.04597491718438201,0.12004361023629456,0.06666666666666667,0.011866895493268553,0.2981652987378003,0.9333333333333333,0.7018347012621998,0.9881331045067315
v3_oracle_simulation_truth,student_t_df_3,student_t,100,caution,200,185,0.925,0.8799563897637055,0.954025082815618,0.043243243243243246,0.022072326950170185,0.08299707330019375,0.9567567567567568,0.9170029266998063,0.9779276730498299
v3_oracle_simulation_truth,student_t_df_3,student_t,100,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_3,student_t,200,all,200,200,1.0,0.9811546736227335,1.0,0.03,0.013820314340111346,0.06389429245451925,0.97,0.9361057075454807,0.9861796856598887
v2,student_t_df_3,student_t,200,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_3,student_t,200,caution,200,163,0.815,0.7554293723884824,0.8626980719938395,0.024539877300613498,0.009583521690912599,0.06139079670928933,0.9754601226993865,0.9386092032907107,0.9904164783090874
v2,student_t_df_3,student_t,200,insufficient,200,37,0.185,0.13730192800616042,0.2445706276115175,0.05405405405405406,0.014950976833157673,0.17704654350813104,0.9459459459459459,0.822953456491869,0.9850490231668423
v3_default,student_t_df_3,student_t,200,all,200,200,1.0,0.9811546736227335,1.0,0.03,0.013820314340111346,0.06389429245451925,0.97,0.9361057075454807,0.9861796856598887
v3_default,student_t_df_3,student_t,200,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,student_t_df_3,student_t,200,caution,200,164,0.82,0.7608852497127511,0.8670537414057983,0.024390243902439025,0.009524838224461082,0.06102661493792126,0.975609756097561,0.9389733850620786,0.9904751617755388
v3_default,student_t_df_3,student_t,200,insufficient,200,36,0.18,0.13294625859420173,0.23911475028724882,0.05555555555555555,0.015369986664161853,0.18144657208647252,0.9444444444444444,0.8185534279135275,0.9846300133358382
v3_oracle_simulation_truth,student_t_df_3,student_t,200,all,200,200,1.0,0.9811546736227335,1.0,0.03,0.013820314340111346,0.06389429245451925,0.97,0.9361057075454807,0.9861796856598887
v3_oracle_simulation_truth,student_t_df_3,student_t,200,acceptable,200,1,0.005,0.0008831687156009814,0.02777370439789293,0.0,0.0,0.7934506856227626,1.0,0.20654931437723745,1.0
v3_oracle_simulation_truth,student_t_df_3,student_t,200,caution,200,199,0.995,0.9722262956021069,0.9991168312843989,0.03015075376884422,0.013890126214792575,0.06420761037611564,0.9698492462311558,0.9357923896238843,0.9861098737852073
v3_oracle_simulation_truth,student_t_df_3,student_t,200,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_3,student_t,500,all,200,200,1.0,0.9811546736227335,1.0,0.045,0.023852543001492997,0.0832967040018196,0.955,0.9167032959981803,0.976147456998507
v2,student_t_df_3,student_t,500,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_3,student_t,500,caution,200,164,0.82,0.7608852497127511,0.8670537414057983,0.04878048780487805,0.024922210615967555,0.09329327058936952,0.9512195121951219,0.9067067294106304,0.9750777893840323
v2,student_t_df_3,student_t,500,insufficient,200,36,0.18,0.13294625859420173,0.23911475028724882,0.027777777777777776,0.004920407139810443,0.14169718653273855,0.9722222222222222,0.8583028134672614,0.9950795928601897
v3_default,student_t_df_3,student_t,500,all,200,200,1.0,0.9811546736227335,1.0,0.045,0.023852543001492997,0.0832967040018196,0.955,0.9167032959981803,0.976147456998507
v3_default,student_t_df_3,student_t,500,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,student_t_df_3,student_t,500,caution,200,164,0.82,0.7608852497127511,0.8670537414057983,0.04878048780487805,0.024922210615967555,0.09329327058936952,0.9512195121951219,0.9067067294106304,0.9750777893840323
v3_default,student_t_df_3,student_t,500,insufficient,200,36,0.18,0.13294625859420173,0.23911475028724882,0.027777777777777776,0.004920407139810443,0.14169718653273855,0.9722222222222222,0.8583028134672614,0.9950795928601897
v3_oracle_simulation_truth,student_t_df_3,student_t,500,all,200,200,1.0,0.9811546736227335,1.0,0.045,0.023852543001492997,0.0832967040018196,0.955,0.9167032959981803,0.976147456998507
v3_oracle_simulation_truth,student_t_df_3,student_t,500,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,student_t_df_3,student_t,500,caution,200,200,1.0,0.9811546736227335,1.0,0.045,0.023852543001492997,0.0832967040018196,0.955,0.9167032959981803,0.976147456998507
v3_oracle_simulation_truth,student_t_df_3,student_t,500,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_3,student_t,750,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v2,student_t_df_3,student_t,750,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_3,student_t,750,caution,200,152,0.76,0.6962665902079583,0.8139338400758631,0.039473684210526314,0.018214604707815794,0.08343651522247675,0.9605263157894737,0.9165634847775233,0.9817853952921842
v2,student_t_df_3,student_t,750,insufficient,200,48,0.24,0.1860661599241369,0.30373340979204166,0.10416666666666667,0.045321719041813105,0.2216742169438633,0.8958333333333334,0.7783257830561368,0.9546782809581869
v3_default,student_t_df_3,student_t,750,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,student_t_df_3,student_t,750,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,student_t_df_3,student_t,750,caution,200,151,0.755,0.6909575644379659,0.8094313191096282,0.039735099337748346,0.018336067205401298,0.08397153788529008,0.9602649006622517,0.91602846211471,0.9816639327945987
v3_default,student_t_df_3,student_t,750,insufficient,200,49,0.245,0.1905686808903718,0.30904243556203415,0.10204081632653061,0.04437954674476266,0.21756361549195893,0.8979591836734694,0.7824363845080409,0.9556204532552373
v3_oracle_simulation_truth,student_t_df_3,student_t,750,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,student_t_df_3,student_t,750,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,student_t_df_3,student_t,750,caution,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,student_t_df_3,student_t,750,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_3,student_t,2000,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v2,student_t_df_3,student_t,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_3,student_t,2000,caution,200,133,0.665,0.5970219120796653,0.7267591302158368,0.06015037593984962,0.030791181931100718,0.11420477902757886,0.9398496240601504,0.885795220972421,0.9692088180688992
v2,student_t_df_3,student_t,2000,insufficient,200,67,0.335,0.2732408697841632,0.40297808792033485,0.04477611940298507,0.015343975122038639,0.12357833089093759,0.9552238805970149,0.8764216691090624,0.9846560248779613
v3_default,student_t_df_3,student_t,2000,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,student_t_df_3,student_t,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,student_t_df_3,student_t,2000,caution,200,155,0.775,0.7122587676433947,0.8273763028491088,0.06451612903225806,0.03541805904536504,0.11467788566392656,0.9354838709677419,0.8853221143360734,0.964581940954635
v3_default,student_t_df_3,student_t,2000,insufficient,200,45,0.225,0.17262369715089126,0.2877412323566053,0.022222222222222223,0.003933598882833428,0.1156668176841488,0.9777777777777777,0.8843331823158513,0.9960664011171667
v3_oracle_simulation_truth,student_t_df_3,student_t,2000,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,student_t_df_3,student_t,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,student_t_df_3,student_t,2000,caution,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,student_t_df_3,student_t,2000,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_30,student_t,5,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v2,student_t_df_30,student_t,5,acceptable,200,129,0.645,0.5765211307549043,0.7080137245956883,0.031007751937984496,0.012123038313399205,0.07701674474692846,0.9689922480620154,0.9229832552530715,0.9878769616866008
v2,student_t_df_30,student_t,5,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_30,student_t,5,insufficient,200,71,0.355,0.2919862754043116,0.42347886924509565,0.04225352112676056,0.014473260620475319,0.11702416040484681,0.9577464788732394,0.882975839595153,0.9855267393795246
v3_default,student_t_df_30,student_t,5,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v3_default,student_t_df_30,student_t,5,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,student_t_df_30,student_t,5,caution,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v3_default,student_t_df_30,student_t,5,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,student_t_df_30,student_t,5,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v3_oracle_simulation_truth,student_t_df_30,student_t,5,acceptable,200,91,0.455,0.387482193098835,0.524213886275119,0.04395604395604396,0.01722436644411733,0.10763093384266353,0.9560439560439561,0.8923690661573366,0.9827756335558827
v3_oracle_simulation_truth,student_t_df_30,student_t,5,caution,200,109,0.545,0.47578611372488105,0.6125178069011651,0.027522935779816515,0.00940385586167223,0.07781106428866252,0.9724770642201835,0.9221889357113375,0.9905961441383277
v3_oracle_simulation_truth,student_t_df_30,student_t,5,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_30,student_t,8,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v2,student_t_df_30,student_t,8,acceptable,200,149,0.745,0.6803707417954529,0.8003950482796865,0.053691275167785234,0.027454242692336622,0.10236301352720209,0.9463087248322147,0.8976369864727979,0.9725457573076633
v2,student_t_df_30,student_t,8,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_30,student_t,8,insufficient,200,51,0.255,0.1996049517203135,0.3196292582045472,0.0784313725490196,0.03092219678848919,0.18499946312595889,0.9215686274509803,0.8150005368740411,0.9690778032115107
v3_default,student_t_df_30,student_t,8,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,student_t_df_30,student_t,8,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,student_t_df_30,student_t,8,caution,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,student_t_df_30,student_t,8,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,student_t_df_30,student_t,8,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_oracle_simulation_truth,student_t_df_30,student_t,8,acceptable,200,120,0.6,0.53083672039262,0.6653942143319266,0.06666666666666667,0.03416530686090633,0.12605130403530337,0.9333333333333333,0.8739486959646967,0.9658346931390938
v3_oracle_simulation_truth,student_t_df_30,student_t,8,caution,200,80,0.4,0.33460578566807336,0.46916327960737997,0.05,0.01961355453554428,0.1216227620464301,0.95,0.8783772379535698,0.9803864454644556
v3_oracle_simulation_truth,student_t_df_30,student_t,8,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_30,student_t,10,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v2,student_t_df_30,student_t,10,acceptable,200,146,0.73,0.6645656480133157,0.7867655018531416,0.03424657534246575,0.014715123499648312,0.07765890255182872,0.9657534246575342,0.9223410974481712,0.9852848765003517
v2,student_t_df_30,student_t,10,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_30,student_t,10,insufficient,200,54,0.27,0.21323449814685846,0.33543435198668425,0.037037037037037035,0.01021636794844559,0.12535176917275476,0.9629629629629629,0.8746482308272452,0.9897836320515545
v3_default,student_t_df_30,student_t,10,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v3_default,student_t_df_30,student_t,10,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,student_t_df_30,student_t,10,caution,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v3_default,student_t_df_30,student_t,10,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,student_t_df_30,student_t,10,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v3_oracle_simulation_truth,student_t_df_30,student_t,10,acceptable,200,112,0.56,0.4907167533465867,0.6270218074881414,0.026785714285714284,0.009150819945928902,0.07580545495671442,0.9732142857142857,0.9241945450432856,0.9908491800540711
v3_oracle_simulation_truth,student_t_df_30,student_t,10,caution,200,88,0.44,0.37297819251185865,0.5092832466534134,0.045454545454545456,0.01781624923590725,0.11111744773217658,0.9545454545454546,0.8888825522678235,0.9821837507640928
v3_oracle_simulation_truth,student_t_df_30,student_t,10,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_30,student_t,15,all,200,200,1.0,0.9811546736227335,1.0,0.05,0.02738264560076393,0.08957814813877599,0.95,0.9104218518612239,0.972617354399236
v2,student_t_df_30,student_t,15,acceptable,200,161,0.805,0.7445595562538726,0.8539447946559949,0.049689440993788817,0.025390547575837065,0.09497637323791658,0.9503105590062112,0.9050236267620834,0.974609452424163
v2,student_t_df_30,student_t,15,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,student_t_df_30,student_t,15,insufficient,200,39,0.195,0.1460552053440051,0.25544044374612745,0.05128205128205128,0.014177955415274113,0.16885640047613612,0.9487179487179487,0.8311435995238639,0.9858220445847259
v3_default,student_t_df_30,student_t,15,all,200,200,1.0,0.9811546736227335,1.0,0.05,0.02738264560076393,0.08957814813877599,0.95,0.9104218518612239,0.972617354399236
v3_default,student_t_df_30,student_t,15,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,student_t_df_30,student_t,15,caution,200,200,1.0,0.9811546736227335,1.0,0.05,0.02738264560076393,0.08957814813877599,0.95,0.9104218518612239,0.972617354399236
v3_default,student_t_df_30,student_t,15,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,student_t_df_30,student_t,15,all,200,200,1.0,0.9811546736227335,1.0,0.05,0.02738264560076393,0.08957814813877599,0.95,0.9104218518612239,0.972617354399236
v3_oracle_simulation_truth,student_t_df_30,student_t,15,acceptable,200,135,0.675,0.6073198511602996,0.7360842846076571,0.05185185185185185,0.025341171985529154,0.10316121463758576,0.9481481481481482,0.8968387853624143,0.9746588280144709
v3_oracle_simulation_truth,student_t_df_30,student_t,15,caution,200,65,0.325,0.2639157153923429,0.3926801488397004,0.046153846153846156,0.015819840413512566,0.12713847263338832,0.9538461538461539,0.8728615273666118,0.9841801595864874
v3_oracle_simulation_truth,student_t_df_30,student_t,15,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
